Gene ID	Gene Name	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.p-value	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.log2foldchange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.p-value	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.log2foldchange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.p-value	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.log2foldchange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.p-value	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.log2foldchange
AT3G23180		0.999602131988726	0.3	0.999905277372085	-0.1	0.585806102210072	-0.4	0.999982111190236	0
AT3G23190		0.999602131988726	0.1	0.999905277372085	-0.1	0.992972792208246	0	0.999982111190236	0
AT3G23200		0.999602131988726	0.1	0.999905277372085	-0.2	0.841423588423955	-0.2	0.999982111190236	0
AT3G23210	BHLH34	0.999602131988726	0	0.999905277372085	-0.1	0.989948336371241	0	0.999982111190236	0
AT3G23220	ERF095	NA	0.1	0.999905277372085	0.1	NA	0	NA	0
AT3G23230	ERF098	0.702586430407619	0.4	0.220775886984614	0.8	0.55794727024461	0.4	0.999982111190236	0
AT3G23240	ERF1B	0.374572978448761	0.5	0.19396373315962	0.8	0.977655378900407	0	0.999982111190236	0
AT3G23245		NA	0	NA	0	NA	0	NA	0
AT3G23250	MYB15	0.226561180419003	0.7	0.00295009174717	1.4	0.789974220831526	0.3	0.999982111190236	0
AT3G23255		0.999602131988726	0	0.999905277372085	-0.2	0.524442509878767	-0.3	0.999982111190236	-0.1
AT3G23260		0.999602131988726	0.3	0.999905277372085	-0.2	0.552085878379439	-0.4	0.999982111190236	0
AT3G23270		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23280	XBAT35	0.999602131988726	0.1	0.999905277372085	-0.1	0.877875509725132	-0.2	0.999982111190236	0
AT3G23290	LSH4	0.999602131988726	0.1	0.999905277372085	-0.1	0.990599955466431	0	0.999982111190236	0.1
AT3G23300		0.999602131988726	0	0.999905277372085	0.2	0.184331729870258	0.3	0.999982111190236	0.1
AT3G23310		0.999602131988726	-0.1	0.999905277372085	-0.2	0.916060628297966	-0.1	0.999982111190236	0
AT3G23320		NA	0	NA	0.1	NA	0	0.999982111190236	0
AT3G23325		0.999602131988726	-0.1	0.999905277372085	0	0.934027911214711	0.1	0.999982111190236	0
AT3G23326	MIR853A	NA	0	0.999905277372085	0	NA	-0.1	0.999982111190236	-0.1
AT3G23330	PCMP-H32	0.999602131988726	-0.1	0.999905277372085	0.1	0.876746247645649	0.2	0.999982111190236	0
AT3G23340	CKL10	0.999602131988726	0	0.999905277372085	-0.4	0.558244520669562	-0.3	0.999982111190236	0
AT3G23350		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23360		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23370		0.758015811500957	-0.4	0.999905277372085	-0.1	0.734060807590172	0.3	0.999982111190236	0
AT3G23380	RIC5	NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23390	RPL36AB	0.874516616925679	-0.3	0.999905277372085	0.1	0.517115186302007	0.4	0.999982111190236	0
AT3G23400	PAP6	0.999602131988726	0	0.999905277372085	0	0.885679743984958	0.1	0.999982111190236	0.1
AT3G23410	FAO3	0.999602131988726	0	0.999905277372085	0.1	0.833393036460442	0.2	0.999982111190236	0
AT3G23420		NA	0	NA	0.1	NA	0	0.999982111190236	0
AT3G23430	PHO1	0.999602131988726	0.1	0.999905277372085	0.2	0.977341653484264	0	0.999982111190236	0
AT3G23440	EDA6	0.999602131988726	-0.1	0.999905277372085	-0.1	0.978370482359762	0	0.999982111190236	0
AT3G23450		0.999602131988726	0.2	0.999905277372085	0.1	0.785772780027217	-0.2	0.999982111190236	-0.1
AT3G23460		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23470		0.999602131988726	0.2	0.999905277372085	0.1	0.985419425102938	0	NA	0
AT3G23480		0.999602131988726	0	0.999905277372085	-0.1	0.877875509725132	-0.2	0.999982111190236	-0.1
AT3G23490	CYN	0.999602131988726	0	0.999905277372085	-0.2	0.517685326265762	-0.3	0.999982111190236	-0.1
AT3G23510		0.999602131988726	0.1	0.999905277372085	0.3	0.941113004726076	0.1	0.999982111190236	0
AT3G23530		0.999602131988726	0.2	0.999905277372085	0.3	0.593206863527458	0.3	0.999982111190236	0.1
AT3G23540		0.999602131988726	0.2	0.999905277372085	0	0.429936778762035	-0.2	0.999982111190236	-0.1
AT3G23550	DTX18	NA	0.6	NA	1.1	0.386751271725547	0.5	0.999982111190236	0
AT3G23560	DTX19	0.783111800666063	0.4	0.999905277372085	0	0.834440953479043	-0.2	0.999982111190236	0.1
AT3G23570		0.999602131988726	0.1	0.999905277372085	0.1	0.830625190511163	0.2	0.999982111190236	0.1
AT3G23580	RNR2A	0.999602131988726	-0.2	0.999905277372085	-0.2	0.932524229971875	0.1	0.999982111190236	0
AT3G23590	MED33A	0.999602131988726	0	0.999905277372085	-0.1	0.646748290699491	-0.2	0.999982111190236	-0.1
AT3G23600		0.999602131988726	0.2	0.999905277372085	0.1	0.999632095812785	0	0.999982111190236	0
AT3G23605	PUX12	0.999602131988726	0.1	0.999905277372085	-0.1	0.880669456188923	-0.1	0.999982111190236	0
AT3G23610	DSPTP1	0.999602131988726	0.2	0.999905277372085	0	0.874140776747014	-0.1	0.999982111190236	0
AT3G23620		0.796465995962518	-0.3	0.999905277372085	0.1	0.0347657779577252	0.5	0.999982111190236	0
AT3G23630	IPT7	NA	-0.1	0.999905277372085	0	NA	0.1	0.999982111190236	0
AT3G23633		NA	0	NA	0	NA	0	NA	0
AT3G23635	RTFL13	NA	0	0.999905277372085	-0.1	0.978927779129989	0	0.999982111190236	0
AT3G23637	DVL21	NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT3G23640	HGL1	0.999602131988726	0.1	0.999905277372085	-0.1	0.332139889416839	-0.3	0.999982111190236	0
AT3G23650		NA	0	NA	0	NA	0	NA	0
AT3G23660		0.999602131988726	0	0.999905277372085	0.1	0.907319481527529	0.1	0.999982111190236	0
AT3G23670	KIN12B	0.0480959354458834	-0.5	0.999905277372085	-0.1	0.611936029313472	0.4	0.999982111190236	0
AT3G23680		NA	0	NA	0	NA	0	NA	0
AT3G23685		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23690	BHLH77	0.999602131988726	0	0.999905277372085	-0.1	0.599843521781832	-0.2	0.999982111190236	-0.1
AT3G23700		0.999602131988726	0	0.999905277372085	-0.1	0.983213935495571	0	0.999982111190236	0.1
AT3G23710	TIC22L	0.699961410634817	-0.3	0.999905277372085	0	0.471023875652714	0.3	0.999982111190236	0
AT3G23715	SCRL13	NA	0	NA	0	NA	0	NA	0
AT3G23727	SCRL12	NA	0	NA	0	NA	0	NA	0
AT3G23730	XTH16	0.944034260681236	-0.3	0.999905277372085	0.1	0.542941413414062	0.4	0.999982111190236	-0.1
AT3G23740		0.707488198236517	-0.4	0.999905277372085	-0.3	0.623721263074207	0.3	0.999982111190236	0.1
AT3G23750	TMK4	0.999602131988726	0	0.999905277372085	0	0.819925143222018	-0.2	0.999982111190236	-0.1
AT3G23760		0.999602131988726	0	0.999905277372085	-0.2	0.932792168807668	-0.1	0.999982111190236	0
AT3G23770		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23780	NRPD2	0.999602131988726	0.1	0.999905277372085	0.1	0.980788953484562	0	0.999982111190236	0
AT3G23790	AAE16	0.999602131988726	0	0.999905277372085	0.1	0.983213935495571	0	0.999982111190236	-0.1
AT3G23800	SBP3	0.999602131988726	0.1	0.999905277372085	0.2	0.967942403951061	0.1	0.999982111190236	0
AT3G23805	RALFL24	0.723536482419224	-0.3	0.999905277372085	-0.3	0.9837938979461	0	0.999982111190236	0
AT3G23810	SAHH2	0.357016989282715	-0.3	0.999905277372085	0.2	0.372751702060758	0.5	0.999982111190236	0
AT3G23820	GAE6	0.999602131988726	0	0.999905277372085	-0.2	0.824673969222635	-0.1	0.999982111190236	0
AT3G23830	RBG4	0.561379915485258	-0.4	0.999905277372085	0	0.242694469090692	0.5	0.999982111190236	0
AT3G23840	CER26L	0.999602131988726	-0.1	0.999905277372085	-0.4	0.851355678870428	-0.2	0.999982111190236	0.1
AT3G23860		NA	0.2	0.999905277372085	0.3	NA	0.1	0.999982111190236	0
AT3G23870		0.999602131988726	-0.1	0.999905277372085	-0.1	0.916014130263939	-0.1	0.999982111190236	-0.1
AT3G23880		0.999602131988726	0.2	0.999905277372085	0	0.905749032354354	-0.2	0.999982111190236	0
AT3G23890	TOP2	0.308749791895691	-0.4	0.999905277372085	-0.1	0.70354351389283	0.3	0.999982111190236	0
AT3G23900		0.999602131988726	0	0.999905277372085	-0.1	0.99534176767599	0	0.999982111190236	0
AT3G23910		0.999602131988726	0.1	0.999905277372085	-0.1	0.658104028357353	-0.3	0.999982111190236	-0.1
AT3G23920	BAM1	0.999602131988726	0.2	0.999905277372085	-0.1	0.661394543214684	-0.3	0.999982111190236	0
AT3G23930		0.999602131988726	0.1	0.999905277372085	-0.1	0.994635052766891	0	0.999982111190236	0.1
AT3G23940	DHAD	0.984664019783061	-0.3	0.999905277372085	0.1	0.19109815911398	0.5	0.999982111190236	0.1
AT3G23950		NA	0	NA	0	NA	0	NA	0
AT3G23955		NA	-0.1	NA	-0.1	NA	0	0.999982111190236	0
AT3G23960		NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT3G23970		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G23980	BLI	0.999602131988726	-0.1	0.999905277372085	-0.1	0.889020079770751	-0.1	0.999982111190236	-0.1
AT3G23990	CPN60	0.970301795396871	-0.3	0.999905277372085	0.3	0.0946658491700517	0.6	0.999982111190236	0
AT3G24000	PCMP-H87	0.999602131988726	-0.1	0.999905277372085	-0.1	0.952639166254184	-0.1	0.999982111190236	0
AT3G24010	ING1	0.999602131988726	-0.1	0.999905277372085	-0.2	0.835958175031654	-0.1	0.999982111190236	0
AT3G24020	DIR16	NA	0	0.999905277372085	0	0.920660086932526	0.1	0.999982111190236	0
AT3G24030	THIM	0.999602131988726	0	0.999905277372085	-0.2	0.855454132352698	-0.2	0.999982111190236	0
AT3G24040		0.999602131988726	0.1	0.999905277372085	0.1	0.997005836257904	0	0.999982111190236	0
AT3G24050	GATA1	0.999602131988726	-0.1	0.999905277372085	-0.1	0.920224888497043	-0.1	0.999982111190236	-0.1
AT3G24060		NA	0	NA	0	NA	0	NA	0
AT3G24065		NA	0	0.999905277372085	-0.1	NA	-0.2	0.999982111190236	0
AT3G24068		NA	0	NA	0	NA	0	NA	0
AT3G24070		0.999602131988726	0.2	0.999905277372085	-0.1	0.485425224551014	-0.3	0.999982111190236	-0.1
AT3G24080		0.999602131988726	-0.2	0.999905277372085	0.1	0.303636536538926	0.4	0.999982111190236	0.1
AT3G24090		0.999602131988726	-0.1	0.50211416041885	0.5	0.210342954608006	0.5	0.999982111190236	0
AT3G24093		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24100		0.999602131988726	0.1	0.999905277372085	0.1	0.833535059679721	-0.1	0.999982111190236	0
AT3G24110		0.874516616925679	-0.4	0.87986264743552	-0.5	0.744678382451899	-0.3	0.999982111190236	-0.1
AT3G24120		0.999602131988726	0.1	0.999905277372085	0.1	0.936835102271376	-0.1	0.999982111190236	0
AT3G24130	PME29	NA	0	NA	-0.1	NA	0	0.999982111190236	0
AT3G24140	FAMA	0.999602131988726	0	0.999905277372085	-0.2	0.72891401998842	-0.3	0.999982111190236	0
AT3G24150		0.999602131988726	-0.1	0.999905277372085	-0.1	0.951787642426174	0.1	0.999982111190236	0.1
AT3G24160	PMP	0.999602131988726	0	0.999905277372085	0.1	0.946687072365888	0.1	0.999982111190236	0
AT3G24170	ATGR1	0.999602131988726	0.1	0.999905277372085	0	0.985715717442717	0	0.999982111190236	0
AT3G24180		0.841700419104723	0.2	0.999905277372085	0.2	0.954214575213527	0	0.999982111190236	0
AT3G24190		0.999602131988726	0.1	0.999905277372085	-0.1	0.902503768907625	-0.1	0.999982111190236	0.1
AT3G24200		0.999602131988726	0.1	0.999905277372085	0.1	0.941202820664804	0	0.999982111190236	-0.1
AT3G24210		0.999602131988726	0.1	0.999905277372085	0	0.999346324348083	0	0.999982111190236	0
AT3G24220	NCED6	NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24225	CLE19	0.999602131988726	-0.1	0.999905277372085	-0.1	0.97258970899524	-0.1	0.999982111190236	0
AT3G24230		0.999602131988726	0	0.999905277372085	0.2	0.327603825595145	0.5	0.999982111190236	0
AT3G24240	RCH2	0.524567078913447	0.6	0.999905277372085	0.2	0.683208091323496	-0.3	0.999982111190236	0
AT3G24250		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24255		0.999602131988726	0	0.999905277372085	-0.1	0.985419425102938	0	0.999982111190236	0
AT3G24260		NA	0	NA	0	NA	0	NA	0
AT3G24270	APUM25	NA	0	NA	0	NA	0	NA	0
AT3G24280	SMAP2	NA	0	NA	0	NA	0	NA	0
AT3G24290	AMT1-5	NA	0	NA	0.1	NA	0.1	NA	0
AT3G24300	AMT1-3	0.999602131988726	0.2	0.999905277372085	0.1	0.976515583133479	-0.1	0.999982111190236	0
AT3G24310	MYB305	NA	0	NA	-0.1	NA	-0.1	0.999982111190236	0
AT3G24315	AtSec20	0.999602131988726	0.1	0.999905277372085	-0.1	0.67584596554236	-0.2	0.999982111190236	0
AT3G24320	MSH1	0.851447302396516	-0.3	0.999905277372085	0	0.518962331534768	0.3	0.999982111190236	0
AT3G24330		NA	0	NA	0	NA	0	NA	0
AT3G24332		NA	0	NA	0	NA	0	NA	0
AT3G24340	CLSY4	0.977918548397815	-0.3	0.999905277372085	-0.4	0.8705141153021	-0.2	0.999982111190236	0
AT3G24350	SYP32	0.999602131988726	0.1	0.999905277372085	0.1	0.943899640297103	0.1	0.999982111190236	0
AT3G24360		0.999602131988726	-0.1	0.999905277372085	-0.2	0.93223009685147	-0.1	0.999982111190236	0
AT3G24420		0.186866760888416	0.8	0.999905277372085	-0.2	0.1102666663104	-0.8	0.999982111190236	0.1
AT3G24430	HCF101	0.999602131988726	0	0.999905277372085	0	0.923068752994397	0.1	0.999982111190236	0.1
AT3G24440	VIL1	0.894458713194879	-0.2	0.999905277372085	-0.1	0.748176145273847	0.2	0.999982111190236	0.1
AT3G24450		0.999602131988726	0	0.999905277372085	0.1	0.997977069103707	0	0.999982111190236	0
AT3G24460		0.999602131988726	0.1	0.999905277372085	-0.3	0.345689947822787	-0.6	0.999982111190236	0
AT3G24463		0.999602131988726	0.2	0.999905277372085	-0.2	0.715717733380251	-0.3	0.999982111190236	0
AT3G24465		NA	0	NA	0	NA	0	NA	0
AT3G24480	LRX4	0.999602131988726	-0.1	0.999905277372085	0.1	0.697876127668981	0.2	0.999982111190236	0
AT3G24490		0.805074543855729	-0.2	0.999905277372085	-0.2	0.902503768907625	0.1	0.999982111190236	0
AT3G24495	MSH7	0.984664019783061	-0.2	0.999905277372085	0	0.701419005688202	0.3	0.999982111190236	0
AT3G24500	MBF1C	0.724719475124405	-0.3	0.999905277372085	-0.2	0.721829863516682	0.2	0.999982111190236	0
AT3G24503	ALDH2C4	0.999602131988726	0.1	0.999905277372085	0.1	0.984376323728782	0	0.999982111190236	0
AT3G24506		0.999602131988726	-0.2	0.999905277372085	-0.1	0.603990857926751	0.3	0.999982111190236	0.1
AT3G24508		NA	0	NA	0	NA	0	NA	0
AT3G24510		NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT3G24513		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24514		NA	0	NA	0	NA	0	NA	0
AT3G24515	UBC37	0.966878730729623	-0.3	0.999905277372085	-0.2	0.980996513392247	0	0.999982111190236	0
AT3G24516		NA	0	NA	0	NA	0	NA	0
AT3G24517		NA	0	NA	0	NA	0	NA	0
AT3G24518		0.999602131988726	0.2	0.999905277372085	-0.3	0.440352872599594	-0.5	0.999982111190236	0
AT3G24520	HSFC1	NA	0	0.999905277372085	-0.1	NA	-0.2	0.999982111190236	0
AT3G24530		0.999602131988726	-0.1	0.999905277372085	0	0.833000370147793	0.1	0.999982111190236	0
AT3G24535		0.999602131988726	-0.1	0.999905277372085	-0.2	0.767057827685447	-0.3	0.999982111190236	-0.1
AT3G24540		NA	0	0.999905277372085	0	NA	-0.1	0.999982111190236	0
AT3G24542		NA	0.1	NA	0.1	NA	0	0.999982111190236	0
AT3G24550	PERK1	0.999602131988726	0.1	0.999905277372085	0.2	0.967154014117394	0	0.999982111190236	0
AT3G24560	RSY3	0.999602131988726	0.1	0.999905277372085	-0.1	0.682279644673673	-0.3	0.999982111190236	0
AT3G24570		0.999602131988726	0.1	0.999905277372085	0.1	0.982843225586504	0	0.999982111190236	0
AT3G24575		NA	0	NA	0	NA	0	NA	0
AT3G24580		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24590	PLSP1	0.999602131988726	-0.1	0.999905277372085	0	0.63477597068166	0.3	0.999982111190236	0.1
AT3G24600		NA	0	0.999905277372085	-0.1	NA	0	0.999982111190236	0
AT3G24605		NA	-0.1	0.999905277372085	0	0.98559920973511	0	0.999982111190236	0
AT3G24610		NA	0	NA	0	NA	0	NA	0
AT3G24612		NA	0	NA	0	NA	0	NA	0
AT3G24614		NA	0	NA	0	NA	0	NA	0
AT3G24615		NA	0	NA	0	NA	0	NA	0
AT3G24620	ROPGEF8	NA	0	NA	0	NA	0	NA	0
AT3G24630		0.999602131988726	0.1	0.999905277372085	0	0.921970532571923	-0.1	0.999982111190236	0
AT3G24640		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24650	ABI3	0.861775512156982	0.4	0.358479647288745	-0.8	0.330564130995582	-0.5	0.999982111190236	0
AT3G24660	TMKL1	0.698413541527654	-0.3	0.999905277372085	-0.1	0.876746247645649	0.1	0.999982111190236	0
AT3G24670		0.999602131988726	0	0.999905277372085	-0.2	0.576276553020157	-0.3	0.999982111190236	-0.1
AT3G24690		NA	0	NA	0	NA	0	NA	0
AT3G24700		NA	0	NA	0	NA	0	NA	0
AT3G24710		NA	0	NA	0	NA	0	NA	0
AT3G24715		0.999602131988726	-0.2	0.999905277372085	-0.3	0.865355225152279	-0.2	0.999982111190236	0
AT3G24730		0.999602131988726	0.1	0.999905277372085	0	0.879803846676968	-0.1	0.999982111190236	0
AT3G24740		0.999602131988726	0.1	0.999905277372085	-0.2	0.213967473522148	-0.4	0.999982111190236	-0.1
AT3G24750		NA	0	0.999905277372085	-0.1	NA	-0.1	0.999982111190236	0
AT3G24760		0.999602131988726	0.1	0.999905277372085	0	0.973160415530447	-0.1	0.999982111190236	0
AT3G24770	CLE41	0.999602131988726	-0.1	0.999905277372085	0	0.922386237721563	0.1	0.999982111190236	0
AT3G24780		0.999602131988726	-0.3	0.999905277372085	-0.4	0.883271752716687	-0.2	0.999982111190236	0
AT3G24790	PBL25	NA	0	NA	0	NA	0	0.999982111190236	0
AT3G24800	PRT1	0.999602131988726	0.1	0.999905277372085	0	0.825003655437252	-0.1	0.999982111190236	0
AT3G24810	KRP5	0.999602131988726	0	0.999905277372085	-0.1	0.767056653514328	-0.2	0.999982111190236	0
AT3G24820		0.999602131988726	0	0.999905277372085	0	0.954302559557261	-0.1	0.999982111190236	0
AT3G24830	RPL13AB	0.772387145373426	-0.3	0.999905277372085	0.1	0.541377714196421	0.4	0.999982111190236	0
AT3G24840		0.999602131988726	0	0.999905277372085	0.2	0.977341653484264	0	0.999982111190236	-0.1
AT3G24850		NA	0	NA	0	NA	0	NA	0
AT3G24860		0.999602131988726	-0.1	0.999905277372085	-0.1	0.871530901124865	0.1	0.999982111190236	0
AT3G24870	EAF1B	0.999602131988726	0	0.999905277372085	-0.1	0.9837938979461	0	0.999982111190236	0.1
AT3G24880	EAF1A	0.999602131988726	0	0.999905277372085	0	0.973206342330523	0	0.999982111190236	-0.1
AT3G24890	VAMP728	0.999602131988726	-0.1	0.999905277372085	-0.1	0.990590281758968	0	0.999982111190236	0
AT3G24900	AtRLP39	NA	0.1	0.999905277372085	-0.2	NA	0.1	0.999982111190236	0.1
AT3G24929		0.999602131988726	-0.1	0.999905277372085	-0.2	0.833393036460442	-0.2	0.999982111190236	-0.1
AT3G24982	ATRLP40	NA	0.1	0.999905277372085	0.1	NA	-0.2	0.999982111190236	0
AT3G25010	AtRLP41	0.999602131988726	0	0.999905277372085	-0.2	0.990797597036686	0	0.999982111190236	0.1
AT3G25011		0.999602131988726	-0.1	0.999905277372085	-0.2	0.998129421152143	0	0.999982111190236	0
AT3G25012		NA	0	NA	0	NA	0	NA	0
AT3G25013		0.961550127582983	-0.3	0.999905277372085	-0.2	0.994164196699556	0	0.999982111190236	-0.1
AT3G25014		NA	-0.1	NA	0	NA	-0.1	0.999982111190236	0
AT3G25020	AtRLP42	0.999602131988726	0.2	0.999905277372085	0	0.923356307909117	-0.1	0.999982111190236	0
AT3G25030		0.999602131988726	-0.1	0.999905277372085	0	0.683595219529794	0.3	0.999982111190236	0.1
AT3G25040	ERD2B	0.999602131988726	-0.1	0.999905277372085	0	0.520170072377762	0.2	0.999982111190236	0
AT3G25050	XTH3	NA	0	NA	0	NA	0	0.999982111190236	0
AT3G25060	PCMP-E96	0.999602131988726	0.1	0.999905277372085	0.1	0.938832166610556	0.1	0.999982111190236	0
AT3G25070	RIN4	0.947999408944946	0.2	0.999905277372085	0.3	0.941760289392266	0.1	0.999982111190236	0
AT3G25080		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G25090		NA	0	NA	0	NA	0	NA	0
AT3G25100	CDC45	0.521171995480951	-0.3	0.999905277372085	0	0.60384530658677	0.3	0.999982111190236	0
AT3G25110	FATA	0.479333283849603	-0.4	0.999905277372085	-0.2	0.547362012105685	0.3	0.999982111190236	0.1
AT3G25120		0.999602131988726	-0.1	0.999905277372085	0.1	0.811673629628246	0.2	0.999982111190236	-0.1
AT3G25130		0.883986472902916	-0.3	0.999905277372085	-0.2	0.689990871666167	0.2	0.999982111190236	0.1
AT3G25140	GAUT8	0.999602131988726	0	0.999905277372085	0.2	0.706999979195338	0.1	0.999982111190236	0
AT3G25150		0.999602131988726	0	0.999905277372085	-0.1	0.775481811067347	-0.1	0.999982111190236	0
AT3G25160		NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT3G25165	RALFL25	NA	0	NA	0	NA	0	NA	0
AT3G25170	RALFL26	NA	0	NA	0	NA	0	NA	0
AT3G25180	CYP82G1	NA	0.2	0.999905277372085	0.3	NA	0	0.999982111190236	0
AT3G25190		0.999602131988726	0.1	0.999905277372085	0.1	0.976674850093851	0	0.999982111190236	0
AT3G25200		NA	0	NA	0	NA	0	NA	0
AT3G25210		0.999602131988726	0	0.999905277372085	0	0.866064166308088	0.1	0.999982111190236	0
AT3G25220	FKBP15-1	0.999602131988726	-0.2	0.999905277372085	0	0.330564130995582	0.3	0.999982111190236	0.1
AT3G25221		NA	0	NA	-0.1	NA	0.1	0.999982111190236	0
AT3G25230	ROF1	0.748489510655007	-0.3	0.999905277372085	0.2	0.186940335813394	0.5	0.999982111190236	0
AT3G25240		NA	0.2	0.999905277372085	0.2	NA	-0.2	0.999982111190236	0
AT3G25250	OXI1	0.0787396732801181	0.8	0.252848461987507	0.9	0.613617136420337	-0.4	0.999982111190236	0
AT3G25260	NPF4.1	NA	0.3	0.999905277372085	-0.1	NA	-0.2	0.999982111190236	0
AT3G25265	LCR4	NA	0	NA	0	NA	0	NA	0
AT3G25270		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G25280	NPF4.2	NA	0	NA	0	NA	0	NA	0
AT3G25290		0.999602131988726	0.1	0.904592541832206	0.6	0.419366336282913	0.5	0.999982111190236	0
AT3G25400		0.999602131988726	-0.2	0.999905277372085	-0.1	0.980977312946422	0	0.999982111190236	-0.1
AT3G25410	BASS3	0.999602131988726	0	0.999905277372085	0	0.997005836257904	0	0.999982111190236	0.1
AT3G25420	SCPL21	NA	0	NA	0	NA	0	NA	0
AT3G25430		0.999602131988726	-0.2	0.999905277372085	-0.1	0.933180086008765	0.1	0.999982111190236	0
AT3G25440		0.936190638948234	-0.2	0.999905277372085	-0.3	0.925888994015831	-0.1	0.999982111190236	0
AT3G25460		NA	0	NA	0	NA	0	NA	0
AT3G25470		0.999602131988726	-0.1	0.999905277372085	0	0.436261123542083	0.3	0.999982111190236	0.1
AT3G25480	STR4A	0.999602131988726	-0.1	0.999905277372085	0	0.532464013149037	0.3	0.999982111190236	0.2
AT3G25490	WAKL16	NA	0	NA	0.1	NA	0	0.999982111190236	0
AT3G25493		NA	0	NA	0	NA	0	NA	0
AT3G25500	FH1	0.999602131988726	0	0.999905277372085	0	0.988401134027957	0	0.999982111190236	0
AT3G25505		NA	0	NA	0	NA	0	NA	0
AT3G25510		0.965541783272434	0.3	0.715190693242648	0.6	0.445659513038729	0.5	0.999982111190236	0
AT3G25520	ATL5	0.54196587440326	-0.3	0.999905277372085	0.2	0.187253242904272	0.6	0.999982111190236	0
AT3G25530	GLYR1	0.999602131988726	0	0.999905277372085	0.1	0.803959256410138	0.2	0.999982111190236	0.1
AT3G25540	LAG1	0.999602131988726	-0.1	0.999905277372085	0.1	0.804459932812321	0.1	0.999982111190236	0
AT3G25545		0.927215677597639	-0.2	0.999905277372085	0.1	0.360017263014477	0.3	0.999982111190236	0
AT3G25550		NA	0	NA	0	NA	0	0.999982111190236	0
AT3G25560	NIK2	0.999602131988726	0.1	0.999905277372085	-0.2	0.290243518330961	-0.5	0.999982111190236	-0.1
AT3G25570	SAMDC3	0.970697664441799	-0.3	0.999905277372085	0.1	0.822992155555717	0.2	0.999982111190236	-0.1
AT3G25573		NA	0	NA	-0.1	NA	-0.1	0.999982111190236	0
AT3G25577		NA	0	NA	0.1	NA	0	0.999982111190236	0
AT3G25580		0.999602131988726	-0.2	0.999905277372085	0.1	0.527558075757932	0.3	0.999982111190236	0
AT3G25585	AAPT2	0.999602131988726	0.1	0.999905277372085	-0.1	0.840670582682051	-0.2	0.999982111190236	0
AT3G25590		0.999602131988726	-0.2	0.999905277372085	-0.2	0.971185023761583	-0.1	0.999982111190236	0
AT3G25597		0.999602131988726	0.2	0.999905277372085	-0.2	0.849854499029177	-0.2	0.999982111190236	0
AT3G25600	CML16	0.785577947643305	0.4	0.999905277372085	0.3	0.927636189272826	-0.1	0.999982111190236	0
AT3G25610	ALA10	0.0296873806706648	0.8	0.0718576442299756	0.9	0.895012889736226	0.2	0.999982111190236	0
AT3G25620	ABCG21	0.999602131988726	0	0.999905277372085	-0.3	0.592229579791064	-0.4	0.999982111190236	0
AT3G25640		0.999602131988726	-0.2	0.999905277372085	-0.3	0.910758686408077	-0.1	0.999982111190236	0
AT3G25650	ASK15	NA	0	NA	0	NA	0	NA	0
AT3G25655	IDL1	NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT3G25660	GATA	0.999602131988726	-0.2	0.999905277372085	0	0.551872032228656	0.3	0.999982111190236	0.1
AT3G25670		0.999602131988726	-0.1	0.497534817260054	-0.6	0.0477335442461387	-0.6	0.999982111190236	0
AT3G25680		0.999602131988726	0	0.999905277372085	0	0.89578748390782	0.1	0.999982111190236	0.1
AT3G25690	CHUP1	0.999602131988726	0	0.999905277372085	-0.1	0.9837938979461	0	0.999982111190236	0.1
AT3G25700		0.999602131988726	0	0.999905277372085	0.2	0.630592623805505	0.3	0.999982111190236	0.1
AT3G25710	BHLH32	0.999602131988726	0	0.999905277372085	-0.1	0.574202811871272	-0.2	0.999982111190236	-0.1
